id	data	horario	barcode	produto	preço	is_promocao
0b5dcdd6	2026-05-21	08:39:15		Pao Wick Bold Forma 300g S/Glut.	23,99	FALSE
dac0e646	2026-05-21	08:39:15		Crocantissimo Pullman Queijo/Cebola 40g	3,99	FALSE
1e5ae9fd	2026-05-21	08:39:15		Pao Delicias do Trigo 380g Integral Uvas Passas	9,98	FALSE
c141429f	2026-05-21	08:39:15		Pao Wick Bold Forma Integral 450g	13,90	FALSE
70c2a322	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Milho	6,98	FALSE
dde5fa9e	2026-05-21	08:39:15		Lasanha Flip Bolonhesa 600g	9,90	FALSE
031077c4	2026-05-21	08:39:15		Pao Wick Bold Gr.Sabor 400g Chia/Macad	17,90	FALSE
e804af2e	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Coco	6,98	FALSE
2364a943	2026-05-21	08:39:15		Pao Delicias do Trigo Paezinhos Batata 250g	9,99	FALSE
674e3cab	2026-05-21	08:39:15		Pao Seven Boys 350g 7 Graos	13,90	FALSE
0ffa293b	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Limão Cremoso	6,98	FALSE
9c561099	2026-05-21	08:39:15		Pao Delicias do Trigo 380g Integral Zero	9,98	FALSE
0983028e	2026-05-21	08:39:15		Pao Wick Bold Gr.Sabor 500g C.Para/Qui	19,90	FALSE
3d47e10b	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Cenoura Up	9,98	FALSE
6e946a33	2026-05-21	08:39:15		Pao Wick Bold P.Bread 300g Sirio Mini	14,90	FALSE
e50bb3ee	2026-05-21	08:39:15		Pao Seven Boys Light 350g 7 Graos	13,90	FALSE
01dd96bb	2026-05-21	08:39:15		Pão Bauducco Bisnaguinha 260g	8,79	FALSE
c0b019ff	2026-05-21	08:39:15		Pao Wick Bold Pita 400g Sirio Peq.C/12	23,99	FALSE
94ce3a2a	2026-05-21	08:39:15		Pao Delicias do Trigo 100 P/Cento Integral Castanhas/Quinoa	15,99	FALSE
ff83b419	2026-05-21	08:39:15		Pao Delicias do Trigo 380g Integral 12 Graos Zero	9,98	FALSE
